candidate_id,restaurant_name,current_image_url,source_provider,source_type,owner_promotional_image_likely,third_party_indicator,watermark_or_credit,operational_risk,recommended_action,decision_reason
busan-F-00214,스시미르네 본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419170216133_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00215,스시심 타카이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605101855650_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00216,야스마루 쇼쿠도,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417143025804_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00217,중앙모밀,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113634712_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00218,킹콩스시,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605105014796_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00219,타이가 텐푸라,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605114432846_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00220,톤쇼우 부산대점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416105423031_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00221,삼성밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417141426032_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00222,부산약콩밀면 이기대본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605160757154_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00223,면채움,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605162454973_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00224,대연밀면,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605163059829_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00225,합천국밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605171506269_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00226,정짓간 돼지국밥 & 막국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417171440711_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00227,우리돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230605175347129_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00228,수복돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607101844356_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00229,부광돼지국밥전문점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419095508857_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00230,행복을 짓는 수향촌밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607104813073_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00231,해물왕창칼국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417163101609_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00232,할매재첩국부산본점,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418131536518_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00233,동래할매파전,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417095049087_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00234,박해윤통영해물밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607115106313_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00235,원조꼬리곰집,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417104737417_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00236,하동재첩국,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417160652816_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00237,하기연진주냉면,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417172509146_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00238,장안집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607150107037_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00239,이가네칼국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607152613580_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00240,이가네떡볶이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607153356051_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00241,우성삼계탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607154228087_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00242,몽뜰,https://www.visitbusan.net/uploadImgs/files/cntnts/20230607170054185_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00243,조광심민속왕순대,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417105843962_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00244,할매집회국수,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419113933249_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00245,나탄약선요리,https://www.visitbusan.net/uploadImgs/files/cntnts/20240417133833912_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00246,부다면옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419153703944_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00247,본 고갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608140120811_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00248,88돼지갈비,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416171818172_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00249,돌솥밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608144815779_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00250,맹여사육전육회,https://www.visitbusan.net/uploadImgs/files/cntnts/20230608150916484_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00252,합천국밥집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612125944822_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00254,쌍둥이돼지국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612130601401_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00257,은해갈치,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612131518983_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00258,동백섬횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612133402186_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00261,거대숯불구이,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612134343289_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00263,아저씨대구탕,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612135343874_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00265,무진장횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612140201584_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00267,미미루,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612142200836_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00268,부우사안,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612142741318_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00270,동경밥상,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612143356750_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00271,모즈,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612143942704_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00272,쇼진,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419165347836,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00274,스시이루카,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612145045002_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00276,제로베이스,https://www.visitbusan.net/uploadImgs/files/cntnts/20240418130407601,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00277,떼떼오네,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612150436417_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00280,쉐프리,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612151651185_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00283,레땅,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612152628930_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00284,라이옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612153328501_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00286,알로이타이레스토랑,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612153921763_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00287,카파도키아,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612154508334_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00291,금랑횟집,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612155844697_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00293,맥퀸즈라운지,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612160716657_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00294,목장원,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612161146972_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00295,오륙도가원,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612161538543_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00296,이레옥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612162233926_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00298,남풍,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163040120_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00299,랩24바이쿠무다,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612163348599_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00300,르도헤,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419135826203,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00301,마이클어반팜테이블,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612165530398_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00302,모리,https://www.visitbusan.net/uploadImgs/files/cntnts/20240419140242960,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00304,사까에,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612170609406_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00306,아쁘앙,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612171254815_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00308,율링,https://www.visitbusan.net/uploadImgs/files/cntnts/20230612175041562_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00311,팔레트,https://www.visitbusan.net/uploadImgs/files/cntnts/20240416154834100,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00312,하레마,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613092152629_ttiel,부산관광공사_VisitBusan,foodservice_and_visitbusan_content,yes,unknown,unknown,low,use_as_official_promotional_image,FoodService API + VisitBusan 공식 콘텐츠 이중 소스 확인. 공식 음식점 홍보 이미지 추정 기준 충족. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
busan-F-00313,60년전통할매국밥,https://www.visitbusan.net/uploadImgs/files/cntnts/20230613093228255_ttiel,부산관광공사_VisitBusan,visitbusan_foodservice,yes,unknown,unknown,low,use_as_official_promotional_image,VisitBusan FoodService API 단독 소스. 공식 관광 음식점 데이터 베이스 출처. 상세 페이지 미연결. 이미지 직접 검수 미실시 — 법적 라이선스 미확정.
